dataset_type,size_formation,comm_delay,comm_range,comm_failure,shape_error_avg_030s,shape_error_avg_1min,shape_error_avg_2min,shape_error_avg_3min,shape_error_avg_4min,shape_error_avg_5min,leader_off_avg_030s,leader_off_avg_1min,leader_off_avg_2min,leader_off_avg_3min,leader_off_avg_4min,leader_off_avg_5min,presence_error_avg_030s,presence_error_avg_1min,presence_error_avg_2min,presence_error_avg_3min,presence_error_avg_4min,presence_error_avg_5min
training,0.0625,0.11704618382201788,0.4262295081967213,0.14285714285714285,0.22876800418034524,0.2620644593011564,0.25025075915588,0.2429365103857998,0.2308045441196857,0.22447593499151813,0.3883333333333333,0.35333333333333333,0.3416666666666667,0.4533333333333333,0.378125,0.344,0.15747395833333333,0.13186197916666667,0.16315755208333332,0.15688802083333334,0.14125,0.13853385416666666
training,0.0625,0.11700275915773253,0.4262295081967213,0.2857142857142857,0.22108529272380528,0.24239213488677142,0.2388336448545409,0.2401952353408255,0.2475203492057749,0.24441237592361878,0.415,0.49416666666666664,0.5016666666666667,0.4438888888888889,0.490625,0.4225,0.15088541666666666,0.14134114583333332,0.14084635416666666,0.13876302083333333,0.14237955729166665,0.14560416666666667
training,0.0625,0.1172942591799826,0.4262295081967213,0.42857142857142855,0.2622557565834719,0.27626099138404414,0.27779160996843155,0.2801734793535747,0.2770190136186912,0.26729884602599663,0.7766666666666666,0.6066666666666667,0.56375,0.575,0.5670833333333334,0.5085,0.20278645833333334,0.18236979166666667,0.19210286458333334,0.21342881944444445,0.20315755208333333,0.2011953125
training,0.0625,0.11570743989339186,0.4262295081967213,0.5238095238095238,0.269959623269919,0.31027479584309486,0.28745818125622674,0.28267666553124615,0.2744761477874914,0.27012421384286667,0.6233333333333333,0.48833333333333334,0.585,0.4886111111111111,0.44729166666666664,0.4015,0.19580729166666666,0.2253125,0.21205078125,0.2307378472222222,0.22458984375,0.22065364583333333
training,0.0625,0.11623248927989734,0.4262295081967213,0.6666666666666667,0.32510341379685787,0.33516389055237766,0.30554117432573114,0.30051869261688996,0.30435382594697796,0.3000693975645522,0.29833333333333334,0.33166666666666667,0.5133333333333333,0.4913888888888889,0.46958333333333335,0.443,0.2696354166666667,0.2989583333333333,0.26740885416666665,0.2613107638888889,0.2543717447916667,0.2535572916666667
training,0.0625,0.11571947764807436,0.4262295081967213,0.8095238095238096,0.3357123942220495,0.3203952766321155,0.30555027812709806,0.2923465060146145,0.2917692652771497,0.2896647129589026,0.41,0.43666666666666665,0.54375,0.39,0.3620833333333333,0.4068333333333333,0.27666666666666667,0.2763541666666667,0.26440104166666667,0.2678342013888889,0.2676139322916667,0.269203125
training,0.0625,0.11621337945342185,0.4262295081967213,0.9523809523809524,0.35994430022846846,0.348810982056284,0.3289701399048362,0.3151908625287572,0.31410125468312877,0.3132133433020115,0.7883333333333333,0.48833333333333334,0.46958333333333335,0.5291666666666667,0.5935416666666666,0.4975,0.3084635416666667,0.301484375,0.30607421875,0.30876302083333335,0.3058170572916667,0.305171875
training,0.0625,0.28931564978864904,0.4262295081967213,0.0,0.23358394540509314,0.2357739794722438,0.20425123835927964,0.2283096049506425,0.24193968070181446,0.2411756918122933,0.30833333333333335,0.42833333333333334,0.3179166666666667,0.3258333333333333,0.36604166666666665,0.4043333333333333,0.183984375,0.1530078125,0.10679036458333334,0.09557725694444444,0.09308268229166666,0.1063046875
training,0.0625,0.29082723590572135,0.4262295081967213,0.14285714285714285,0.26193639071129055,0.2468097607962278,0.21845381469286115,0.21403697246251704,0.22582781577666997,0.23555981596559422,0.48833333333333334,0.45666666666666667,0.35041666666666665,0.45416666666666666,0.42333333333333334,0.39516666666666667,0.147734375,0.15084635416666667,0.13549479166666667,0.12898003472222222,0.13265950520833333,0.14324739583333335
training,0.0625,0.29242983449862797,0.4262295081967213,0.2857142857142857,0.24522245313073218,0.24722937251514557,0.23032376182021153,0.23682634859443627,0.24762386357908592,0.24478394573999807,0.395,0.26416666666666666,0.18291666666666667,0.2538888888888889,0.26458333333333334,0.2881666666666667,0.18447916666666667,0.1598828125,0.16803385416666666,0.1663845486111111,0.16546549479166667,0.17921614583333334
training,0.0625,0.29138500831812414,0.4262295081967213,0.42857142857142855,0.26389902510468116,0.2682109504288509,0.25817273171105454,0.29226561916950433,0.2851949368425879,0.2775292206783243,0.49166666666666664,0.5541666666666667,0.39791666666666664,0.3875,0.38958333333333334,0.3895,0.212578125,0.22407552083333335,0.22434895833333332,0.24264322916666667,0.22953450520833332,0.22799739583333334
training,0.0625,0.29396358597751143,0.4262295081967213,0.5238095238095238,0.28427172498015146,0.26839148707331806,0.2664132988500353,0.25572063962034186,0.2557303130480543,0.2566978232135774,0.21,0.3925,0.44333333333333336,0.49944444444444447,0.46291666666666664,0.44333333333333336,0.26208333333333333,0.24305989583333334,0.24630859375,0.23244357638888888,0.23129557291666666,0.22904427083333334
training,0.0625,0.2919003583326584,0.4262295081967213,0.6666666666666667,0.3025446132766792,0.3193854461212523,0.30180158296697274,0.3331783847770375,0.3195268227342003,0.3034434190368931,0.66,0.4875,0.4725,0.5175,0.5347916666666667,0.513,0.23322916666666665,0.295234375,0.27668619791666665,0.2981727430555556,0.293037109375,0.2775989583333333
training,0.0625,0.28995163587560296,0.4262295081967213,0.8095238095238096,0.3161069435846402,0.32041858591380146,0.29646272389610173,0.30030532256511044,0.30679712955157057,0.29840486520255427,0.25666666666666665,0.4683333333333333,0.5045833333333334,0.5533333333333333,0.6008333333333333,0.531,0.26841145833333335,0.312265625,0.3054427083333333,0.30375,0.30681966145833334,0.3019765625
training,0.0625,0.2936981857755568,0.4262295081967213,0.9523809523809524,0.3109498344690709,0.28438725202258885,0.30098527357813926,0.30766950277687555,0.30187449575823355,0.2969451708557397,0.30333333333333334,0.36,0.3458333333333333,0.4922222222222222,0.40375,0.5215,0.34489583333333335,0.327734375,0.33453776041666666,0.32872395833333334,0.3246842447916667,0.29732291666666666
training,0.0625,0.41130399552260233,0.4262295081967213,0.0,0.21157716831980097,0.20609831792098293,0.21416002889211447,0.20620702126900706,0.2258429214754743,0.2085076983609841,0.19666666666666666,0.365,0.3641666666666667,0.47944444444444445,0.451875,0.4718333333333333,0.05151041666666667,0.0909765625,0.12677083333333333,0.11088107638888889,0.10740234375,0.10407291666666667
training,0.0625,0.4070701578502223,0.4262295081967213,0.14285714285714285,0.1712339701582464,0.2514145174978373,0.24205156231457806,0.2442998634288675,0.256354699885286,0.2543076125362111,0.375,0.5041666666666667,0.5404166666666667,0.4866666666666667,0.5091666666666667,0.5226666666666666,0.13184895833333332,0.13436197916666667,0.15557942708333333,0.15065538194444444,0.18012369791666666,0.17368229166666665
training,0.0625,0.40578701459649463,0.4262295081967213,0.2857142857142857,0.22780726108876834,0.2640828073856858,0.24011709169397402,0.24766502088005132,0.24253855224746687,0.2371057891984198,0.105,0.22583333333333333,0.27375,0.36583333333333334,0.3572916666666667,0.36433333333333334,0.1925,0.18272135416666666,0.17700520833333333,0.17113715277777777,0.161708984375,0.168109375
training,0.0625,0.41173242103769864,0.4262295081967213,0.42857142857142855,0.23874247517643415,0.27578037151953605,0.25901673451167895,0.24484431428620326,0.25330890574866594,0.25639390503204873,0.6633333333333333,0.38916666666666666,0.42916666666666664,0.45694444444444443,0.43833333333333335,0.44416666666666665,0.184375,0.21111979166666667,0.20361979166666666,0.19916666666666666,0.212333984375,0.21545833333333334
training,0.0625,0.4101114798081058,0.4262295081967213,0.5238095238095238,0.3670213635022166,0.37424792858856804,0.3167315988078162,0.2893578775145158,0.2928279216165466,0.29100981013635635,0.8483333333333334,0.7216666666666667,0.63125,0.5402777777777777,0.5770833333333333,0.5598333333333333,0.2795052083333333,0.26348958333333333,0.24983723958333334,0.2406684027777778,0.23781901041666667,0.23691666666666666
training,0.0625,0.4095868598986417,0.4262295081967213,0.6666666666666667,0.23469429523402086,0.26223349866834134,0.2601088219511816,0.2668091588144687,0.2661399019230251,0.2650957588157092,0.87,0.6041666666666666,0.42625,0.335,0.3647916666666667,0.38566666666666666,0.23302083333333334,0.241796875,0.25641276041666666,0.2608984375,0.259775390625,0.25286197916666664
training,0.0625,0.40806317450902446,0.4262295081967213,0.8095238095238096,0.2988646777358024,0.32267350757089713,0.32595797832455087,0.3104823949219283,0.3052638943548453,0.30116010951925226,0.535,0.4766666666666667,0.47708333333333336,0.5875,0.48520833333333335,0.4405,0.27622395833333335,0.2760416666666667,0.3015625,0.29452690972222223,0.28848958333333335,0.29561458333333335
training,0.0625,0.4050029494181498,0.4262295081967213,0.9523809523809524,0.35453609476154324,0.3326321331787047,0.3168353093391809,0.3123288605519526,0.3188773415113464,0.2988018490355067,0.295,0.38666666666666666,0.37666666666666665,0.43944444444444447,0.459375,0.5675,0.34252604166666667,0.31842447916666666,0.33029296875,0.3244748263888889,0.31366536458333333,0.28884895833333335
training,0.0625,0.5207375314818952,0.4262295081967213,0.0,0.1379794234189254,0.16268004652951867,0.23725815687164167,0.22658243058692631,0.2716524786110167,0.2521752318675243,0.545,0.635,0.5554166666666667,0.42694444444444446,0.461875,0.48933333333333334,0.07825520833333334,0.08924479166666667,0.12122395833333334,0.11777777777777777,0.14467122395833334,0.1374140625
training,0.0625,0.5215022527263008,0.4262295081967213,0.14285714285714285,0.23530235076790432,0.24742054086925536,0.2340754431571321,0.24931635016438486,0.24744946513517618,0.23831082288516295,0.355,0.2708333333333333,0.29125,0.40944444444444444,0.41791666666666666,0.45666666666666667,0.22901041666666666,0.20833333333333334,0.19386067708333332,0.19049479166666666,0.170087890625,0.16133854166666667
training,0.0625,0.5271748968441374,0.4262295081967213,0.2857142857142857,0.2989718582694828,0.2669339496864062,0.244255457860334,0.23572429833831077,0.2361205210329956,0.2354750347764078,0.365,0.4475,0.39625,0.38055555555555554,0.38229166666666664,0.32966666666666666,0.25950520833333335,0.22356770833333334,0.21935546875,0.20967881944444444,0.20130208333333333,0.19756770833333334
training,0.0625,0.5216582776739253,0.4262295081967213,0.42857142857142855,0.23363087974277544,0.23843466780709208,0.2293108139374363,0.24998454816827412,0.26215855292560214,0.26726983372850704,0.5883333333333334,0.33916666666666667,0.27208333333333334,0.28694444444444445,0.36354166666666665,0.39216666666666666,0.17921875,0.210703125,0.20778645833333334,0.20884114583333332,0.21235677083333335,0.218390625
training,0.0625,0.5206841640019806,0.4262295081967213,0.5238095238095238,0.31258543151619694,0.3584651437519048,0.3411821720376178,0.30762790292714615,0.3025402979732629,0.292099486021026,0.7916666666666666,0.7541666666666667,0.58,0.41944444444444445,0.438125,0.41283333333333333,0.2919791666666667,0.29842447916666665,0.28137369791666667,0.255703125,0.2541145833333333,0.2516380208333333
training,0.0625,0.5226666184854528,0.4262295081967213,0.6666666666666667,0.2897046557057225,0.2921754214413925,0.3014930169359448,0.30073990882676915,0.2917566912924512,0.2859740699935605,0.43666666666666665,0.3908333333333333,0.5129166666666667,0.5661111111111111,0.4502083333333333,0.37216666666666665,0.252734375,0.2733463541666667,0.31915364583333333,0.3103168402777778,0.29755533854166666,0.28725520833333335
training,0.0625,0.5243822688354466,0.4262295081967213,0.8095238095238096,0.27202356096091884,0.2976568702849233,0.29576366003025273,0.2943991544964492,0.293172753551583,0.28375143022290605,0.7466666666666667,0.73,0.6825,0.6388888888888888,0.5902083333333333,0.6113333333333333,0.3467708333333333,0.31333333333333335,0.34188151041666665,0.3390625,0.32711588541666664,0.30999739583333336
training,0.0625,0.5210758765879661,0.4262295081967213,0.9523809523809524,0.3350411823033073,0.3514542613751817,0.4150582950551423,0.4057275073792316,0.37619362626061564,0.3625747522727171,0.9466666666666667,0.835,0.7495833333333334,0.7261111111111112,0.7395833333333334,0.7398333333333333,0.343046875,0.42484375,0.4500651041666667,0.44830729166666666,0.42241861979166667,0.40436979166666664
training,0.0625,0.643506256164283,0.4262295081967213,0.0,0.380705486665383,0.4040244900767419,0.3746903634431704,0.33420172258440645,0.34342557289604136,0.3128816596979196,0.635,0.5108333333333334,0.62375,0.6052777777777778,0.628125,0.648,0.22666666666666666,0.2915234375,0.27279296875,0.24938368055555554,0.272529296875,0.2656328125
training,0.0625,0.637584529209163,0.4262295081967213,0.14285714285714285,0.32336427043967975,0.25760165503858923,0.2512130594836957,0.2373281782765071,0.24968351308943884,0.23947218581402072,0.595,0.4116666666666667,0.49875,0.6430555555555556,0.6420833333333333,0.6786666666666666,0.334921875,0.23147135416666667,0.19794270833333333,0.17130642361111112,0.201572265625,0.18943489583333334
training,0.0625,0.6404307684521265,0.4262295081967213,0.2857142857142857,0.2950978557648313,0.30470871665387744,0.31147057904799985,0.3168581352603173,0.3077217291232643,0.2989817587557744,0.2916666666666667,0.6316666666666667,0.5941666666666666,0.6175,0.6170833333333333,0.5798333333333333,0.25359375,0.24768229166666667,0.26716796875,0.24568576388888888,0.2362890625,0.23473958333333333
training,0.0625,0.6412956287909218,0.4262295081967213,0.42857142857142855,0.17838839239768411,0.26521074347809626,0.24982930263748837,0.2592768340391767,0.2676198133136891,0.28515976170366103,0.975,0.7716666666666666,0.57875,0.5433333333333333,0.5485416666666667,0.5173333333333333,0.17106770833333335,0.21188802083333333,0.23211588541666667,0.24211805555555554,0.24080078125,0.274671875
training,0.0625,0.6449064888923686,0.4262295081967213,0.5238095238095238,0.3418700054450012,0.3360292370151078,0.33229542356961067,0.33972981552912823,0.33324063701044765,0.3300920833859957,0.5266666666666666,0.4483333333333333,0.5758333333333333,0.5533333333333333,0.52625,0.5111666666666667,0.322421875,0.3303125,0.31365885416666667,0.3205425347222222,0.29796223958333334,0.29546875
training,0.0625,0.6456111889647427,0.4262295081967213,0.6666666666666667,0.28695092146429085,0.312795473139825,0.29990026668188846,0.3374808336086052,0.32724031713951596,0.31753021442446266,0.185,0.4608333333333333,0.5325,0.5502777777777778,0.5258333333333334,0.5371666666666667,0.28325520833333334,0.325,0.30408203125,0.3111892361111111,0.31836588541666666,0.3129166666666667
training,0.0625,0.6384222621955545,0.4262295081967213,0.8095238095238096,0.31858682465543403,0.3369554931693668,0.320826501849166,0.32578996549010103,0.31939580221035785,0.31349547188110694,0.655,0.4141666666666667,0.45958333333333334,0.5347222222222222,0.5722916666666666,0.5488333333333333,0.39205729166666664,0.381796875,0.37317057291666667,0.39491319444444445,0.37812174479166666,0.3635598958333333
training,0.0625,0.6377858413535213,0.4262295081967213,0.9523809523809524,0.32960595946035764,0.3369820858207662,0.33940374568326226,0.37074494254734425,0.3578037581807346,0.35645125720047827,0.5216666666666666,0.3525,0.46208333333333335,0.5275,0.51875,0.5233333333333333,0.385625,0.42328125,0.38509765625,0.3706293402777778,0.385205078125,0.38207552083333335
training,0.0625,0.81556806492558,0.4262295081967213,0.0,0.2806854642095468,0.25756816675699157,0.25656743247106895,0.28165202113488225,0.2694755477535704,0.2615512169686076,0.7983333333333333,0.51,0.325,0.325,0.3770833333333333,0.39816666666666667,0.24002604166666666,0.2179296875,0.16284505208333333,0.19713541666666667,0.200283203125,0.18306770833333333
training,0.0625,0.8081089981055108,0.4262295081967213,0.14285714285714285,0.43704826776328154,0.4123405681651641,0.3416852336818839,0.3177240926674193,0.3128621662036049,0.30963684556643617,0.6316666666666667,0.5941666666666666,0.52875,0.5161111111111111,0.5458333333333333,0.6366666666666667,0.5302604166666667,0.5233203125,0.37198567708333335,0.3597916666666667,0.31878255208333334,0.29458854166666665
training,0.0625,0.8199518051875674,0.4262295081967213,0.2857142857142857,0.35686919906358017,0.29867853805171146,0.3430760194532433,0.34853804936720134,0.3394110149054421,0.32195763880060324,0.405,0.5308333333333334,0.5345833333333333,0.5313888888888889,0.5414583333333334,0.5801666666666667,0.261484375,0.2284765625,0.29864583333333333,0.2615277777777778,0.2672526041666667,0.2654947916666667
training,0.0625,0.8110609564588633,0.4262295081967213,0.42857142857142855,0.34270282146601383,0.29646701300605866,0.2989925306824927,0.3305498226774285,0.31727821847647514,0.3073257686081095,0.9316666666666666,0.6658333333333334,0.53625,0.5941666666666666,0.538125,0.6036666666666667,0.3863020833333333,0.3539453125,0.33681640625,0.36074652777777777,0.33345377604166665,0.32203645833333333
